ASPM : City Pair Analysis : All Flights Report,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
From 4/1/2024 To 6/28/2024 Days Omitted ; Departure=DFW : Use Flight Plan,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Departure,Arrival,Date,Departure Hour,Flight Count,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,EDCT,EDCT>0,Gate Departure Delay,Taxi Out Delay,Average Taxi Out Time,Airport Departure Delay,Airborne Delay,Taxi In Delay,Block Delay,Gate Arrival Delay
DFW,DCA,4/25/24,16,1,100,100,100,0,0,0,6.4,17,3,0,0.4,0,0
DFW,DCA,4/25/24,19,1,0,0,0,0,0,38,19.4,30,57,0,2.4,3,41
DFW,DCA,4/26/24,5,1,0,0,0,0,0,26,5.4,16,31,0,0.4,0,17
DFW,DCA,4/26/24,7,1,100,100,100,0,0,8,1.4,12,9,0,2.4,0,0
DFW,DCA,4/26/24,8,1,100,100,100,0,0,0,9.4,20,5,0,2.4,0,0
DFW,DCA,4/26/24,10,1,0,0,0,0,0,48,7.4,18,55,1,6.4,0,44
DFW,DCA,4/26/24,12,1,100,0,0,0,0,5,34.4,45,39,3,3.4,24,29
DFW,DCA,4/26/24,15,1,0,0,0,0,0,17,6.4,17,23,14,0.4,14,31
DFW,DCA,4/26/24,16,1,100,100,100,0,0,0,13.4,24,10,0,0.4,2,0
DFW,DCA,4/26/24,19,1,0,0,0,0,0,24,10.4,21,34,0,0.4,4,28
DFW,DCA,4/29/24,5,1,100,100,0,0,0,3,9.4,20,12,27,6.4,31,34
DFW,DCA,4/29/24,7,1,100,0,100,0,0,1,21.4,32,22,0,3.4,8,9
DFW,DCA,4/29/24,8,1,0,0,0,0,0,71,18.4,29,89,0,1.4,0,70
DFW,DCA,4/29/24,10,1,100,100,100,0,0,0,16.4,27,12,0,5.4,2,0
DFW,DCA,4/29/24,12,1,100,100,100,0,0,10,1.4,12,11,0,1.4,0,0
DFW,DCA,4/29/24,15,1,100,0,0,0,0,10,5.4,16,15,17,8.4,18,28
DFW,DCA,4/29/24,16,1,0,0,0,0,0,50,7.4,18,57,0,10.4,1,51
DFW,DCA,4/29/24,19,1,100,100,100,0,0,0,10.4,21,7,0,2.4,2,0
DFW,DCA,4/30/24,5,1,100,100,100,0,0,0,3.4,14,0,0,1.4,0,0
DFW,DCA,4/30/24,7,1,100,100,100,0,0,0,8.4,19,8,0,1.4,0,0
DFW,DCA,4/30/24,8,1,100,100,100,0,0,0,0,10,0,0,0.4,0,0
DFW,DCA,4/30/24,10,1,100,100,100,0,0,0,10.4,21,9,0,3.4,0,0
DFW,DCA,4/30/24,12,1,100,100,100,0,0,0,4.4,15,0,0,0.4,0,0
DFW,DCA,4/30/24,15,1,100,100,100,0,0,0,4.4,15,2,2,0.4,0,0
DFW,DCA,4/30/24,16,1,0,0,0,0,0,29,6.4,17,35,23,0.4,11,40
DFW,DCA,4/30/24,19,1,100,0,100,0,0,12,10.4,21,22,0,1.4,0,8
DFW,DCA,5/1/24,5,1,100,100,100,0,0,0,7.4,18,4,11,0,10,7
DFW,DCA,5/1/24,7,1,0,0,0,0,0,59,2.4,13,61,6,3.4,1,60
DFW,DCA,5/1/24,8,1,100,0,100,0,0,3,13.4,24,16,1,0,0,3
DFW,DCA,5/1/24,10,1,100,100,100,0,0,0,8.4,19,5,0,1.4,0,0
DFW,DCA,5/1/24,12,1,0,0,0,0,0,109,25.4,36,134,3,1.4,12,121
DFW,DCA,5/1/24,15,1,0,0,0,0,0,27,11.4,22,38,0,0,0,24
DFW,DCA,5/1/24,16,1,100,100,100,0,0,0,11.4,22,11,4,0.4,2,2
DFW,DCA,5/1/24,19,1,100,100,100,0,0,0,10.4,21,5,5,1.4,0,0
DFW,DCA,5/2/24,5,1,100,0,100,0,0,0,23.4,34,17,1,0.4,12,6
DFW,DCA,5/2/24,7,1,100,100,100,0,0,0,10.4,21,8,0,0.4,0,0
DFW,DCA,5/2/24,8,1,100,100,100,0,0,0,4.4,15,1,2,0.4,0,0
DFW,DCA,5/2/24,10,1,100,100,100,0,0,0,5.4,16,4,1,8.4,0,0
DFW,DCA,5/2/24,12,1,100,100,100,0,0,0,7.4,18,2,7,1.4,0,0
DFW,DCA,5/2/24,15,1,100,100,100,0,0,4,2.4,13,6,0,0.4,0,0
DFW,DCA,5/2/24,16,1,100,100,100,0,0,0,15.4,26,13,0,1.4,1,0
DFW,DCA,5/2/24,19,1,100,100,100,0,0,2,10.4,21,12,0,2.4,0,0
DFW,DCA,5/3/24,5,1,100,100,100,0,0,0,7.4,18,5,0,1.4,16,14
DFW,DCA,5/3/24,7,1,0,0,0,0,0,36,9.4,20,45,0,0.4,4,40
DFW,DCA,5/3/24,8,1,100,100,100,0,0,0,9.4,20,6,4,0,5,2
DFW,DCA,5/3/24,10,1,0,0,0,0,0,42,4.4,15,46,0,1.4,0,33
DFW,DCA,5/3/24,12,1,100,100,100,0,0,0,0.4,11,0,1,0.4,0,0
DFW,DCA,5/3/24,15,1,100,100,0,0,0,0,5.4,16,5,41,3.4,41,41
DFW,DCA,5/3/24,16,1,0,0,0,0,0,34,4.4,15,38,28,1.4,17,51
DFW,DCA,5/3/24,19,1,0,0,100,0,0,17,4.4,15,21,0,1.4,0,6
DFW,DCA,5/6/24,5,1,100,100,100,0,0,7,2.4,13,9,0,0,0,7
DFW,DCA,5/6/24,7,1,100,100,100,0,0,0,14.4,25,11,0,0.4,8,5
DFW,DCA,5/6/24,8,1,100,100,100,0,0,0,6.4,17,3,5,4.4,11,8
DFW,DCA,5/6/24,10,1,100,100,100,0,0,0,3.4,14,0,0,0,0,0
DFW,DCA,5/6/24,12,1,100,100,100,0,0,0,4.4,15,0,1,0.4,0,0
DFW,DCA,5/6/24,15,1,100,100,100,0,0,0,6.4,17,2,4,0.4,7,3
DFW,DCA,5/6/24,16,1,0,0,0,0,0,19,5.4,16,24,17,0,21,40
DFW,DCA,5/6/24,19,1,0,0,0,0,0,24,6.4,17,30,1,0.4,0,19
DFW,DCA,5/7/24,5,1,100,100,100,0,0,0,5.4,16,0,5,0,0,0
DFW,DCA,5/7/24,7,1,100,100,100,0,0,0,7.4,18,3,7,0.4,0,0
DFW,DCA,5/7/24,8,1,100,100,100,0,0,0,9.4,20,2,0,0,0,0
DFW,DCA,5/7/24,10,1,100,100,100,0,0,0,10.4,21,7,3,7.4,0,0
DFW,DCA,5/7/24,12,1,100,100,100,0,0,5,6.4,17,11,1,2.4,0,0
DFW,DCA,5/7/24,15,1,100,100,100,0,0,0,1.4,12,0,0,1.4,0,0
DFW,DCA,5/7/24,16,1,100,100,100,0,0,0,6.4,17,0,0,4.4,0,0
DFW,DCA,5/7/24,19,1,100,100,100,0,0,0,4.4,15,2,0,1.4,0,0
DFW,DCA,5/8/24,5,1,100,0,0,0,0,11,11.4,22,22,9,4.4,8,19
DFW,DCA,5/8/24,7,1,100,100,100,0,0,0,10.4,21,7,10,0.4,3,0
DFW,DCA,5/8/24,8,1,100,100,100,0,0,0,0.4,11,0,0,0.4,0,0
DFW,DCA,5/8/24,10,1,0,0,100,0,0,19,15.4,26,34,0,0,0,2
DFW,DCA,5/8/24,12,1,100,0,100,0,0,7,10.4,21,17,6,1.4,1,8
DFW,DCA,5/8/24,15,1,100,100,100,0,0,6,0.4,11,6,0,0.4,0,0
DFW,DCA,5/8/24,16,1,0,0,0,0,0,17,71.4,82,88,11,0,62,79
DFW,DCA,5/8/24,19,1,0,0,0,0,0,77,59.4,70,136,9,1.4,55,132
DFW,DCA,5/9/24,5,1,100,100,100,0,0,0,4.4,15,0,6,0,0,0
DFW,DCA,5/9/24,7,1,0,0,100,0,0,19,3.4,14,22,0,0,0,5
DFW,DCA,5/9/24,8,1,100,0,0,0,0,13,27.4,38,40,1,1.4,13,26
DFW,DCA,5/9/24,9,1,100,100,100,0,0,12,0.6,12,13,0,0,0,0
DFW,DCA,5/9/24,10,1,0,0,100,0,0,28,14.4,25,42,0,0.4,0,9
DFW,DCA,5/9/24,12,1,100,0,100,0,0,10,12.4,23,22,0,0.4,0,0
DFW,DCA,5/9/24,15,1,100,0,100,0,0,13,22.4,33,35,0,2.4,1,14
DFW,DCA,5/9/24,16,1,0,0,0,0,0,16,48.4,59,64,4,0.4,25,41
DFW,DCA,5/9/24,19,1,0,0,0,0,0,70,11.4,22,81,1,0,0,48
DFW,DCA,5/10/24,5,1,100,100,100,0,0,0,4.4,15,1,1,0,0,0
DFW,DCA,5/10/24,7,1,0,0,100,0,0,31,5.4,16,36,0,0.4,0,9
DFW,DCA,5/10/24,8,1,100,100,100,0,0,0,17.4,28,14,2,1.4,0,0
DFW,DCA,5/10/24,10,1,0,0,100,0,0,20,25.4,36,45,0,0.4,0,9
DFW,DCA,5/10/24,12,1,0,0,100,0,0,33,6.4,17,39,0,0,0,13
DFW,DCA,5/10/24,15,1,100,100,100,0,0,0,4.4,15,4,5,3.4,0,0
DFW,DCA,5/10/24,16,1,0,0,0,0,0,40,2.4,13,42,8,0,0,19
DFW,DCA,5/10/24,19,1,100,100,100,0,0,3,5.4,16,8,0,1.4,0,0
DFW,DCA,5/13/24,5,1,100,100,100,0,0,2,6.4,17,8,9,1.4,0,0
DFW,DCA,5/13/24,7,1,0,0,100,0,0,27,4.4,15,31,0,2.4,0,5
DFW,DCA,5/13/24,8,1,100,100,100,0,0,0,7.4,18,3,5,1.4,0,0
DFW,DCA,5/13/24,10,1,0,0,100,0,0,21,10.4,21,31,0,8.4,0,0
DFW,DCA,5/13/24,12,1,100,100,100,0,0,0,3.4,14,1,0,1.4,0,0
DFW,DCA,5/13/24,15,1,0,0,0,0,0,99,13.4,24,112,0,1.4,0,95
DFW,DCA,5/13/24,16,1,0,0,0,0,0,30,10.4,21,40,0,2.4,0,20
DFW,DCA,5/13/24,19,1,0,0,0,0,0,36,24.4,35,60,0,3.4,2,38
DFW,DCA,5/14/24,5,1,100,100,100,0,0,0,6.4,17,2,13,1.4,16,12
DFW,DCA,5/14/24,7,1,100,100,100,0,0,0,6.4,17,2,0,2.4,0,0
DFW,DCA,5/14/24,8,1,100,0,100,1,16,8,8.4,19,16,0,3.4,0,0
DFW,DCA,5/14/24,10,1,100,0,100,0,0,9,11.4,22,20,0,3.4,0,0
DFW,DCA,5/14/24,12,1,100,100,100,1,7,0,9.4,20,7,0,2.4,0,0
DFW,DCA,5/14/24,15,1,100,100,100,1,11,0,12.4,23,11,5,0.4,12,11
DFW,DCA,5/14/24,16,1,0,0,0,1,55,53,2.4,13,55,35,1.4,22,75
DFW,DCA,5/14/24,19,1,100,0,100,0,0,4,11.4,22,15,1,1.4,0,1
DFW,DCA,5/15/24,5,1,100,100,0,0,0,0,1.4,12,0,38,0,25,20
DFW,DCA,5/15/24,7,1,100,100,100,0,0,0,3.4,14,1,0,0,0,0
DFW,DCA,5/15/24,8,1,100,100,100,0,0,0,15.4,26,12,9,1.4,12,9
DFW,DCA,5/15/24,10,1,100,0,100,0,0,13,16.4,27,29,1,0,0,3
DFW,DCA,5/15/24,12,1,100,100,100,0,0,0,0,10,0,10,0.4,0,0
DFW,DCA,5/15/24,15,1,100,100,100,0,0,0,1.4,12,0,11,0,0,0
DFW,DCA,5/15/24,16,1,0,0,0,0,0,16,4.4,15,20,18,0,5,21
DFW,DCA,5/15/24,19,1,100,0,100,0,0,6,10.4,21,16,5,0.4,0,0
DFW,DCA,5/16/24,5,1,0,0,0,0,0,52,1.4,12,53,1,0.4,0,42
DFW,DCA,5/16/24,7,1,100,100,100,0,0,0,6.4,17,3,0,0.4,0,0
DFW,DCA,5/16/24,8,1,100,100,100,0,0,0,1.4,12,0,1,3.4,0,0
DFW,DCA,5/16/24,10,1,0,0,0,0,0,92,29.4,40,121,2,0.4,2,94
DFW,DCA,5/16/24,12,1,100,0,100,0,0,3,22.4,33,25,0,0,0,0
DFW,DCA,5/16/24,16,1,100,0,100,0,0,7,8.4,19,15,0,0.4,0,0
DFW,DCA,5/16/24,19,1,0,0,0,0,0,101,12.4,23,113,0,0.4,0,88
DFW,DCA,5/17/24,5,1,0,0,0,0,0,44,7.4,18,51,2,2.4,0,28
DFW,DCA,5/17/24,7,1,0,0,0,0,0,51,5.4,16,56,0,0,0,28
DFW,DCA,5/17/24,8,1,0,0,100,0,0,16,5.4,16,21,3,0.4,0,0
DFW,DCA,5/17/24,10,1,100,0,100,0,0,10,20.4,31,30,0,0,0,0
DFW,DCA,5/17/24,12,1,100,100,100,0,0,1,3.4,14,4,0,0.4,0,0
DFW,DCA,5/17/24,15,1,0,0,0,0,0,23,6.4,17,29,0,0.4,0,21
DFW,DCA,5/17/24,16,1,0,0,100,0,0,23,7.4,18,30,0,3.4,0,1
DFW,DCA,5/17/24,19,1,100,0,100,0,0,8,9.4,20,17,0,0.4,0,0
DFW,DCA,5/20/24,5,1,100,100,100,0,0,0,3.4,14,1,5,0.4,0,0
DFW,DCA,5/20/24,7,1,100,0,100,0,0,8,8.4,19,16,0,3.4,0,7
DFW,DCA,5/20/24,8,1,100,100,100,0,0,0,5.4,16,3,0,0.4,0,0
DFW,DCA,5/20/24,10,1,0,0,100,0,0,21,12.4,23,33,0,5.4,0,11
DFW,DCA,5/20/24,12,1,100,100,100,0,0,7,0.4,11,7,8,1.4,0,0
DFW,DCA,5/20/24,15,1,100,100,100,0,0,0,1.4,12,0,4,8.4,3,0
DFW,DCA,5/20/24,16,1,100,100,100,0,0,0,4.4,15,3,0,3.4,0,0
DFW,DCA,5/20/24,19,1,100,100,100,0,0,0,6.4,17,4,0,5.4,0,0
DFW,DCA,5/21/24,5,1,100,100,0,0,0,10,3.4,14,13,26,2.4,16,26
DFW,DCA,5/21/24,7,1,0,0,0,0,0,39,0,8,36,0,1.4,0,15
DFW,DCA,5/21/24,8,1,0,0,0,0,0,44,33.4,44,77,0,2.4,14,58
DFW,DCA,5/21/24,10,1,100,0,100,0,0,2,15.4,26,17,4,9.4,0,2
DFW,DCA,5/21/24,12,1,100,100,100,0,0,0,0.4,11,0,17,1.4,0,0
DFW,DCA,5/21/24,15,1,100,100,100,0,0,3,2.4,13,5,0,1.4,0,0
DFW,DCA,5/21/24,16,1,0,0,0,0,0,20,70.4,81,90,0,2.4,45,65
DFW,DCA,5/21/24,19,1,100,100,100,0,0,0,20.4,31,0,0,1.4,0,0
DFW,DCA,5/22/24,5,1,100,100,100,0,0,0,6.4,17,2,8,2.4,14,10
DFW,DCA,5/22/24,7,1,100,100,100,0,0,0,0,10,0,2,6.4,2,0
DFW,DCA,5/22/24,8,1,0,0,0,0,0,33,32.4,43,65,1,3.4,28,61
DFW,DCA,5/22/24,10,1,100,100,100,0,0,0,5.4,16,0,0,1.4,0,0
DFW,DCA,5/22/24,12,1,100,100,0,1,6,1,5.4,16,6,8,1.4,14,15
DFW,DCA,5/22/24,16,1,100,100,100,0,0,0,28.4,39,0,0,1.4,8,0
DFW,DCA,5/23/24,5,1,100,100,100,0,0,2,6.4,17,8,9,0.4,0,2
DFW,DCA,5/23/24,7,1,100,0,0,0,0,13,37.4,48,50,0,1.4,22,35
DFW,DCA,5/23/24,8,1,100,100,100,0,0,0,7.4,18,5,0,3.4,0,0
DFW,DCA,5/23/24,10,1,100,100,100,0,0,9,1.4,12,10,3,0.4,0,0
DFW,DCA,5/23/24,12,1,100,0,100,0,0,12,8.4,19,20,0,0.4,0,4
DFW,DCA,5/23/24,15,1,100,100,100,0,0,4,8.4,19,12,0,0.4,1,5
DFW,DCA,5/23/24,16,1,100,0,0,0,0,13,7.4,18,20,11,3.4,8,21
DFW,DCA,5/23/24,19,1,0,0,0,0,0,27,12.4,23,39,0,8.4,10,37
DFW,DCA,5/24/24,5,1,100,100,100,0,0,0,4.4,15,1,5,0.4,8,5
DFW,DCA,5/24/24,7,1,100,100,100,0,0,0,4.4,15,3,1,0.4,0,0
DFW,DCA,5/24/24,8,1,100,100,100,0,0,0,0.4,11,0,1,0.4,0,0
DFW,DCA,5/24/24,10,1,100,0,0,0,0,13,23.4,34,36,8,0,9,22
DFW,DCA,5/24/24,12,1,100,100,0,0,0,0,3.4,14,2,2,1.4,19,18
DFW,DCA,5/24/24,15,1,100,100,100,0,0,0,9.4,20,6,3,5.4,2,0
DFW,DCA,5/24/24,16,1,100,0,0,0,0,6,44.4,55,50,0,2.4,26,32
DFW,DCA,5/24/24,19,1,100,100,100,0,0,0,22.4,33,0,0,1.4,11,0
DFW,DCA,5/27/24,5,1,100,100,100,0,0,0,5.4,16,2,6,1.4,2,0
DFW,DCA,5/27/24,7,1,0,0,0,0,0,44,7.4,18,51,0,1.4,0,25
DFW,DCA,5/27/24,8,1,100,0,100,0,0,12,9.4,20,21,0,1.4,0,0
DFW,DCA,5/27/24,10,1,100,100,100,0,0,4,7.4,18,11,0,5.4,0,0
DFW,DCA,5/27/24,12,1,100,100,100,0,0,4,9.4,20,13,14,1.4,0,1
DFW,DCA,5/27/24,19,1,0,0,0,0,0,113,22.4,33,135,0,0.4,0,108
DFW,DCA,5/28/24,5,1,100,100,100,0,0,0,53.4,64,0,0,0,27,0
DFW,DCA,5/28/24,7,1,100,100,100,0,0,0,12.4,23,0,0,1.4,0,0
DFW,DCA,5/28/24,8,1,100,100,100,0,0,0,17.4,28,4,0,0.4,0,0
DFW,DCA,5/28/24,10,1,0,0,0,0,0,118,6.4,17,124,3,1.4,0,92
DFW,DCA,5/28/24,12,1,0,0,0,0,0,167,8.4,19,175,35,6.4,21,188
DFW,DCA,5/29/24,5,1,100,100,100,0,0,4,0.4,11,4,7,0.4,0,0
DFW,DCA,5/29/24,7,1,0,0,0,0,0,187,2.4,13,189,7,9.4,4,191
DFW,DCA,5/29/24,8,1,0,0,0,0,0,36,8.4,19,44,6,4.4,0,32
DFW,DCA,5/29/24,12,1,100,100,100,0,0,0,4.4,15,0,0,7.4,0,0
DFW,DCA,5/29/24,15,1,0,0,100,1,23,17,12.4,23,29,0,0.4,0,12
DFW,DCA,5/29/24,16,1,100,100,100,0,0,4,1.4,12,5,0,0,0,0
DFW,DCA,5/29/24,19,1,0,0,0,0,0,92,1.4,12,93,0,0.4,0,65
DFW,DCA,5/30/24,5,1,100,100,100,0,0,0,3.4,14,0,17,0,4,0
DFW,DCA,5/30/24,7,1,0,0,0,0,0,36,3.4,14,39,2,0,0,25
DFW,DCA,5/30/24,8,2,100,50,50,0,0,5.5,30,41,33,1.5,16.15,12.5,12.5
DFW,DCA,5/30/24,15,1,100,100,100,0,0,1,3.4,14,4,0,9.4,6,7
DFW,DCA,5/30/24,16,1,0,0,0,0,0,174,4.4,15,178,0,0.4,0,161
DFW,DCA,5/31/24,5,1,0,0,0,0,0,78,10.4,21,88,11,0,11,89
DFW,DCA,5/31/24,10,1,0,0,0,0,0,30,13.4,24,43,0,0.4,0,26
DFW,DCA,5/31/24,12,1,100,0,100,0,0,11,13.4,24,24,0,3.4,0,2
DFW,DCA,5/31/24,15,1,0,0,0,0,0,69,3.4,14,72,0,1.4,0,56
DFW,DCA,5/31/24,16,1,0,0,100,0,0,17,3.4,14,20,0,0.4,0,0
DFW,DCA,5/31/24,19,1,0,0,100,0,0,18,3.5,14,22,0,0,0,0
DFW,DCA,6/3/24,5,1,100,100,100,0,0,5,0,10,5,1,0,0,0
DFW,DCA,6/3/24,7,1,100,0,0,0,0,4,46.5,57,51,0,0,33,37
DFW,DCA,6/3/24,8,1,100,100,100,0,0,0,1.5,12,1,0,2,0,0
DFW,DCA,6/3/24,10,1,0,0,100,0,0,19,7.5,18,27,0,1,0,1
DFW,DCA,6/3/24,12,1,100,0,100,0,0,14,4.5,15,19,13,0,0,13
DFW,DCA,6/3/24,15,1,0,0,0,0,0,78,51.5,62,130,0,0,48,126
DFW,DCA,6/3/24,16,1,100,0,0,0,0,7,66.5,77,74,0,8,67,74
DFW,DCA,6/3/24,19,1,0,0,0,0,0,45,6.5,17,52,0,0,2,47
DFW,DCA,6/4/24,5,1,100,100,100,0,0,0,4.5,15,1,2,0,1,0
DFW,DCA,6/4/24,7,1,100,0,0,0,0,12,12.5,23,25,0,2,3,15
DFW,DCA,6/4/24,8,1,0,0,0,0,0,20,29.5,40,50,5,2,25,45
DFW,DCA,6/4/24,10,1,100,0,100,0,0,11,20.5,31,32,0,2,0,7
DFW,DCA,6/4/24,12,1,100,100,100,0,0,0,5.5,16,5,0,2,0,0
DFW,DCA,6/4/24,15,1,100,100,100,0,0,3,8.5,19,12,0,5,1,4
DFW,DCA,6/4/24,16,1,100,100,100,0,0,0,8.5,19,8,0,6,0,0
DFW,DCA,6/4/24,19,1,100,100,100,0,0,0,5.5,16,0,0,2,0,0
DFW,DCA,6/5/24,5,1,100,0,0,0,0,0,34.5,45,32,9,6,39,36
DFW,DCA,6/5/24,7,1,0,0,100,0,0,20,5.5,16,26,0,2,0,0
DFW,DCA,6/5/24,8,1,0,0,0,1,48,45,2.5,13,48,15,0,0,34
DFW,DCA,6/5/24,10,1,100,0,0,1,55,8,46.5,57,55,0,2,20,28
DFW,DCA,6/5/24,15,1,0,0,0,1,70,58,11.5,22,70,0,19,7,65
DFW,DCA,6/5/24,16,1,0,0,0,1,61,35,25.5,36,61,3,4,12,47
DFW,DCA,6/5/24,18,1,0,0,0,1,11,95,29.5,40,125,0,0,3,98
DFW,DCA,6/6/24,5,1,100,100,100,0,0,0,3.5,14,1,0,10,0,0
DFW,DCA,6/6/24,7,1,100,0,100,0,0,12,4.5,15,17,0,0,0,0
DFW,DCA,6/6/24,8,1,100,100,100,0,0,0,11.5,22,9,0,1,0,0
DFW,DCA,6/6/24,10,1,100,100,100,0,0,0,4.5,15,2,0,3,0,0
DFW,DCA,6/6/24,12,1,100,100,100,0,0,0,16.5,27,0,0,2,0,0
DFW,DCA,6/6/24,15,1,100,100,100,0,0,0,4.5,15,3,1,1,0,0
DFW,DCA,6/6/24,16,1,100,100,100,0,0,6,1.5,12,8,0,2,0,0
DFW,DCA,6/6/24,18,1,0,0,0,0,0,29,7.5,18,37,0,2,0,17
DFW,DCA,6/7/24,5,1,0,0,0,0,0,15,0.5,11,16,0,31,12,27
DFW,DCA,6/7/24,7,1,100,100,100,0,0,0,9.5,20,6,0,6,0,0
DFW,DCA,6/7/24,8,1,100,100,100,0,0,0,2.5,13,0,0,0,0,0
DFW,DCA,6/7/24,10,1,100,0,100,0,0,9,10.5,21,20,9,0,0,0
DFW,DCA,6/7/24,12,1,100,100,100,0,0,2,7.5,18,10,0,0,0,0
DFW,DCA,6/7/24,15,1,100,100,100,0,0,0,10.5,21,5,0,3,0,0
DFW,DCA,6/7/24,16,1,100,100,100,0,0,2,0.5,11,3,5,0,0,0
DFW,DCA,6/7/24,18,1,0,0,0,0,0,47,12.5,23,60,0,0,0,34
DFW,DCA,6/10/24,5,1,100,100,100,0,0,2,2.5,13,5,1,1,0,0
DFW,DCA,6/10/24,7,1,100,0,100,0,0,8,16.5,27,25,0,0,0,0
DFW,DCA,6/10/24,8,1,0,0,0,0,0,81,2.5,13,84,0,0,0,42
DFW,DCA,6/10/24,10,1,100,100,100,0,0,0,0.5,11,0,6,14,0,0
DFW,DCA,6/10/24,12,1,100,100,100,0,0,0,2.5,13,0,0,0,0,0
DFW,DCA,6/10/24,15,1,100,100,100,0,0,0,10.5,21,8,4,0,0,0
DFW,DCA,6/10/24,16,1,100,100,100,0,0,0,7.5,18,4,0,1,0,0
DFW,DCA,6/10/24,18,1,100,0,100,0,0,9,7.5,18,17,0,5,0,0
DFW,DCA,6/11/24,5,1,100,100,100,0,0,3,2.5,13,6,0,0,0,0
DFW,DCA,6/11/24,7,1,0,0,100,0,0,25,9.5,20,35,0,0,0,10
DFW,DCA,6/11/24,8,1,100,0,100,0,0,0,28.5,39,26,0,0,0,0
DFW,DCA,6/11/24,10,1,100,100,100,0,0,0,11.5,22,8,3,0,0,0
DFW,DCA,6/11/24,12,1,100,0,100,0,0,11,9.5,20,21,3,0,0,0
DFW,DCA,6/11/24,15,1,100,0,0,0,0,0,25.5,36,20,5,9,21,15
DFW,DCA,6/11/24,16,1,100,0,100,0,0,0,19.5,30,20,0,0,6,6
DFW,DCA,6/11/24,18,1,100,100,100,0,0,0,0,9,0,0,2,0,0
DFW,DCA,6/12/24,5,1,0,0,0,0,0,80,0,10,80,0,7,0,62
DFW,DCA,6/12/24,7,1,100,100,100,0,0,0,8.5,19,9,0,0,0,0
DFW,DCA,6/12/24,8,1,0,0,100,0,0,16,8.5,19,25,5,0,0,0
DFW,DCA,6/12/24,10,1,0,0,100,0,0,16,12.5,23,29,0,1,0,0
DFW,DCA,6/12/24,12,1,100,100,100,0,0,0,5.5,16,3,0,2,0,0
DFW,DCA,6/12/24,15,1,0,0,0,0,0,16,3.5,14,20,23,3,10,26
DFW,DCA,6/12/24,16,1,0,0,0,0,0,72,4.5,15,77,0,2,0,52
DFW,DCA,6/12/24,18,1,100,100,100,0,0,1,1.5,12,3,0,2,0,0
DFW,DCA,6/13/24,5,1,100,100,100,0,0,0,0,10,0,0,7,0,0
DFW,DCA,6/13/24,7,1,100,100,100,0,0,0,3.5,14,2,0,0,0,0
DFW,DCA,6/13/24,8,1,100,0,100,0,0,13,1.5,12,15,0,4,0,0
DFW,DCA,6/13/24,10,1,100,100,100,0,0,0,4.5,15,2,23,0,2,0
DFW,DCA,6/13/24,12,1,100,100,100,0,0,0,3.5,14,0,0,1,0,0
DFW,DCA,6/13/24,15,1,0,0,0,0,0,66,2.5,13,69,1,1,0,53
DFW,DCA,6/13/24,16,1,100,100,100,0,0,0,4.5,15,5,9,4,0,0
DFW,DCA,6/13/24,18,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DFW,DCA,6/14/24,5,1,0,0,0,0,0,54,23.5,34,78,0,1,11,65
DFW,DCA,6/14/24,7,1,0,0,0,0,0,165,4.5,15,170,0,2,0,138
DFW,DCA,6/14/24,8,1,100,100,100,0,0,0,8.5,19,7,0,1,0,0
DFW,DCA,6/14/24,10,1,100,100,100,0,0,0,15.5,26,14,0,6,4,2
DFW,DCA,6/14/24,12,1,100,100,100,0,0,0,5.5,16,5,0,4,0,0
DFW,DCA,6/14/24,15,1,100,100,100,0,0,2,3.5,14,6,0,0,0,0
DFW,DCA,6/14/24,16,1,100,100,100,0,0,3,8.5,19,12,0,0,0,0
DFW,DCA,6/14/24,18,1,100,100,100,0,0,0,2.5,13,0,0,4,0,0
DFW,DCA,6/17/24,5,1,0,0,0,0,0,20,10.5,21,31,9,4,6,26
DFW,DCA,6/17/24,7,1,100,100,100,0,0,2,7.5,18,10,0,2,0,0
DFW,DCA,6/17/24,8,2,100,100,100,0,0,1,6.05,17,3,0,3.65,0,0
DFW,DCA,6/17/24,10,2,100,50,100,0,0,6.5,15.05,26,13,2,4.65,0,0
DFW,DCA,6/17/24,12,1,100,100,100,0,0,0,2.5,13,1,0,0,0,0
DFW,DCA,6/17/24,15,1,0,0,0,0,0,33,0,10,33,0,0,0,19
DFW,DCA,6/17/24,16,1,100,100,100,0,0,0,3.5,14,3,0,2,0,0
DFW,DCA,6/17/24,18,1,0,0,100,0,0,15,3.5,14,19,0,0,0,0
DFW,DCA,6/17/24,20,1,100,100,100,0,0,1,8.5,19,10,0,0,0,0
DFW,DCA,6/18/24,5,1,100,0,0,0,0,14,6.5,17,21,9,4,6,20
DFW,DCA,6/18/24,7,1,100,0,100,0,0,10,7.5,18,18,7,1,0,1
DFW,DCA,6/18/24,8,1,100,100,100,0,0,4,0.5,11,5,0,1,0,0
DFW,DCA,6/18/24,10,1,100,100,100,0,0,0,5.5,16,4,0,2,0,0
DFW,DCA,6/18/24,12,1,0,0,0,0,0,85,2.5,13,88,0,15,0,63
